FREQ,REF_AREA,COMMODITY,TRANSACTION,UNIT_MEASURE,obsTime,obsValue,UNIT_MULT,OBS_STATUS
A,004,7000T,01CL,GWHR,2001,42.6,0,E
A,004,7000T,01CL,GWHR,2002,42.3,0,E
A,004,7000T,01CL,GWHR,2003,88,0,E
A,004,7000T,01CL,GWHR,2004,61,0,E
A,004,7000T,01CL,GWHR,2005,61,0,E
A,004,7000T,01CL,GWHR,2006,154,0,E
A,004,7000T,01CL,GWHR,2007,154,0,E
A,004,7000T,01CL,GWHR,2008,133,0,E
A,004,7000T,01CL,GWHR,2009,61,0,E
A,004,7000T,01CL,GWHR,2010,58,0,E
A,004,7000T,01CL,GWHR,2011,104,0,E
A,004,7000T,01CL,GWHR,2012,72,0,E
A,004,7000T,01CL,GWHR,2013,122,0,E
A,004,7000T,01CL,GWHR,2014,106,0,E
A,004,7000T,01CL,GWHR,2015,98.2,0,E
A,004,7000T,01CL,GWHR,2016,92.7,0,E
A,004,7000T,01CL,GWHR,2017,114.26,0,E
A,004,7000T,01CL,GWHR,2018,118.93,0,E
A,004,7000T,01CL,GWHR,2019,82.69,0,E
A,004,7000T,01DL,GWHR,2000,169,0,E
A,004,7000T,01DL,GWHR,2001,142,0,E
A,004,7000T,01DL,GWHR,2002,105.6,0,E
A,004,7000T,01DL,GWHR,2003,183,0,E
A,004,7000T,01DL,GWHR,2004,171,0,E
A,004,7000T,01DL,GWHR,2005,171,0,E
A,004,7000T,01DL,GWHR,2006,110,0,E
A,004,7000T,01DL,GWHR,2007,109,0,E
A,004,7000T,01DL,GWHR,2008,111,0,E
A,004,7000T,01DL,GWHR,2009,50,0,E
A,004,7000T,01DL,GWHR,2010,64,0,E
A,004,7000T,01DL,GWHR,2011,69,0,E
A,004,7000T,01DL,GWHR,2012,69,0,E
A,004,7000T,01DL,GWHR,2013,93,0,E
A,004,7000T,01DL,GWHR,2014,50,0,E
A,004,7000T,01DL,GWHR,2015,48,0,E
A,004,7000T,01DL,GWHR,2016,59,0,E
A,004,7000T,01DL,GWHR,2017,59,0,E
A,004,7000T,01DL,GWHR,2018,78,0,E
A,004,7000T,01DL,GWHR,2019,97,0,E
A,004,7000T,01RF,GWHR,2000,3,0,E
A,004,7000T,01RF,GWHR,2001,3.3,0,E
A,004,7000T,01RF,GWHR,2002,3.3,0,E
A,004,7000T,01RF,GWHR,2003,3,0,E
A,004,7000T,01RF,GWHR,2004,0,0,E
A,004,7000T,01RF,GWHR,2005,3,0,E
A,004,7000T,01RF,GWHR,2006,3,0,E
A,004,7000T,01RF,GWHR,2007,3,0,E
A,004,7000T,01RF,GWHR,2008,3,0,E
A,004,7000T,01RF,GWHR,2009,3,0,E
A,004,7000T,01RF,GWHR,2010,3,0,E
A,004,7000T,01RF,GWHR,2011,3,0,E
A,004,7000T,01RF,GWHR,2012,3,0,E
A,004,7000T,01RF,GWHR,2013,3,0,E
A,004,7000T,01RF,GWHR,2014,3,0,E
A,004,7000T,01RF,GWHR,2015,3,0,E
A,004,7000T,01RF,GWHR,2016,3,0,E
A,004,7000T,01RF,GWHR,2017,3,0,E
A,004,7000T,01RF,GWHR,2018,3,0,E
A,004,7000T,01RF,GWHR,2019,3,0,E
A,008,7000T,01PP,GWHR,2009,0.87,0,A
A,008,7000T,01PP,GWHR,2010,0.87,0,A
A,008,7000T,01PP,GWHR,2011,59.3,0,A
A,008,7000T,01RF,GWHR,2000,144,0,A
A,008,7000T,01RF,GWHR,2001,137,0,A
A,008,7000T,01RF,GWHR,2002,107,0,A
A,008,7000T,01RF,GWHR,2003,81,0,A
A,008,7000T,01RF,GWHR,2004,76,0,A
A,008,7000T,01RF,GWHR,2005,77,0,A
A,008,7000T,01RF,GWHR,2006,93,0,A
A,008,7000T,01RF,GWHR,2007,72,0,A
A,008,7000T,01RF,GWHR,2008,72.1,0,A
A,012,7000T,01DL,GWHR,2000,773,0,A
A,012,7000T,01DL,GWHR,2001,775,0,A
A,012,7000T,01DL,GWHR,2002,597,0,A
A,012,7000T,01DL,GWHR,2003,687,0,A
A,012,7000T,01DL,GWHR,2004,687,0,A
A,012,7000T,01DL,GWHR,2005,717,0,A
A,012,7000T,01DL,GWHR,2006,750,0,A
A,012,7000T,01DL,GWHR,2007,794,0,A
A,012,7000T,01DL,GWHR,2008,792,0,A
A,012,7000T,01DL,GWHR,2009,607,0,A
A,012,7000T,01DL,GWHR,2010,964,0,A
A,012,7000T,01DL,GWHR,2011,1068,0,A
A,012,7000T,01DL,GWHR,2012,1059,0,A
A,012,7000T,01DL,GWHR,2013,902,0,A
A,012,7000T,01DL,GWHR,2014,638,0,A
A,012,7000T,01DL,GWHR,2015,908,0,A
A,012,7000T,01DL,GWHR,2016,906,0,A
A,012,7000T,01DL,GWHR,2017,980,0,E
A,012,7000T,01DL,GWHR,2018,986,0,E
A,012,7000T,01DL,GWHR,2019,980,0,E
A,012,7000T,01NG,GWHR,2000,24585,0,A
A,012,7000T,01NG,GWHR,2001,25781,0,A
A,012,7000T,01NG,GWHR,2002,26994,0,A
A,012,7000T,01NG,GWHR,2003,28619,0,A
A,012,7000T,01NG,GWHR,2004,30312,0,A
A,012,7000T,01NG,GWHR,2005,31603,0,E
A,012,7000T,01NG,GWHR,2006,34258,0,A
A,012,7000T,01NG,GWHR,2007,36176,0,A
A,012,7000T,01NG,GWHR,2008,39161,0,A
A,012,7000T,01NG,GWHR,2009,37588,0,A
A,012,7000T,01NG,GWHR,2010,44596,0,A
A,012,7000T,01NG,GWHR,2011,49654,0,A
A,012,7000T,01NG,GWHR,2012,55716,0,A
A,012,7000T,01NG,GWHR,2013,58658,0,A
A,012,7000T,01NG,GWHR,2014,63350,0,A
A,012,7000T,01NG,GWHR,2015,67668,0,A
A,012,7000T,01NG,GWHR,2016,69755,0,A
A,012,7000T,01NG,GWHR,2017,74403,0,E
A,012,7000T,01NG,GWHR,2018,74894,0,E
A,012,7000T,01NG,GWHR,2019,79711,0,E
A,016,7000T,01DL,GWHR,2000,169,0,A
A,016,7000T,01DL,GWHR,2001,171,0,A
A,016,7000T,01DL,GWHR,2002,178.6,0,A
A,016,7000T,01DL,GWHR,2003,188.3,0,A
A,016,7000T,01DL,GWHR,2004,187.8,0,A
A,016,7000T,01DL,GWHR,2005,189,0,A
A,016,7000T,01DL,GWHR,2006,188.7,0,A
A,016,7000T,01DL,GWHR,2007,185.2,0,A
A,016,7000T,01DL,GWHR,2008,188.4,0,A
A,016,7000T,01DL,GWHR,2009,178.3,0,A
A,016,7000T,01DL,GWHR,2010,159.1,0,A
A,016,7000T,01DL,GWHR,2011,155,0,A
A,016,7000T,01DL,GWHR,2012,155.2,0,A
A,016,7000T,01DL,GWHR,2013,154.02,0,A
A,016,7000T,01DL,GWHR,2014,153.48,0,A
A,016,7000T,01DL,GWHR,2015,158.75,0,A
A,016,7000T,01DL,GWHR,2016,166.71,0,A
A,016,7000T,01DL,GWHR,2017,161.9,0,A
A,016,7000T,01DL,GWHR,2018,163.2,0,E
A,016,7000T,01DL,GWHR,2019,164.318,0,E
A,020,7000T,01NRW,GWHR,2004,0.5,0,E
A,020,7000T,01NRW,GWHR,2005,0.5,0,E
A,020,7000T,01NRW,GWHR,2006,2,0,E
A,020,7000T,01NRW,GWHR,2007,9.5,0,E
A,020,7000T,01NRW,GWHR,2008,7.9,0,E
A,020,7000T,01NRW,GWHR,2009,9.5,0,E
A,020,7000T,01NRW,GWHR,2010,6.35,0,E
A,020,7000T,01NRW,GWHR,2011,6.15,0,E
A,020,7000T,01NRW,GWHR,2012,5.9,0,E
A,020,7000T,01NRW,GWHR,2013,6.5,0,E
A,020,7000T,01NRW,GWHR,2014,6.7,0,E
A,020,7000T,01NRW,GWHR,2015,6.9,0,E
A,020,7000T,01NRW,GWHR,2016,7.08,0,E
A,020,7000T,01NRW,GWHR,2017,8.5,0,E
A,020,7000T,01NRW,GWHR,2018,10.175,0,E
A,020,7000T,01NRW,GWHR,2019,10.485,0,E
A,020,7000T,01NRW,GWHR,2020,10.5,0,E
A,020,7000T,01RW,GWHR,2004,0.5,0,E
A,020,7000T,01RW,GWHR,2005,0.5,0,E
A,020,7000T,01RW,GWHR,2006,2,0,E
A,020,7000T,01RW,GWHR,2007,9.5,0,E
A,020,7000T,01RW,GWHR,2008,7.8,0,E
A,020,7000T,01RW,GWHR,2009,9.5,0,E
A,020,7000T,01RW,GWHR,2010,6.35,0,E
A,020,7000T,01RW,GWHR,2011,6.15,0,E
A,020,7000T,01RW,GWHR,2012,5.8,0,E
A,020,7000T,01RW,GWHR,2013,6.4,0,E
A,020,7000T,01RW,GWHR,2014,6.7,0,E
A,020,7000T,01RW,GWHR,2015,6.9,0,E
A,020,7000T,01RW,GWHR,2016,7.08,0,E
A,020,7000T,01RW,GWHR,2017,8.5,0,E
A,020,7000T,01RW,GWHR,2018,10.175,0,E
A,020,7000T,01RW,GWHR,2019,10.485,0,E
A,020,7000T,01RW,GWHR,2020,10.5,0,E
A,024,7000T,01NG,GWHR,2017,40.15,0,A
A,024,7000T,01NG,GWHR,2018,96.36,0,A
A,024,7000T,01NG,GWHR,2019,1642.5,0,A
A,024,7000T,01PP,GWHR,2000,533,0,A
A,024,7000T,01PP,GWHR,2001,621,0,A
A,024,7000T,01PP,GWHR,2002,622,0,A
A,024,7000T,01PP,GWHR,2003,754,0,A
A,024,7000T,01PP,GWHR,2004,482,0,A
A,024,7000T,01PP,GWHR,2005,413,0,A
A,024,7000T,01PP,GWHR,2006,641,0,A
A,024,7000T,01PP,GWHR,2007,720,0,A
A,024,7000T,01PP,GWHR,2008,1022,0,A
A,024,7000T,01PP,GWHR,2009,1641,0,A
A,024,7000T,01PP,GWHR,2010,1746,0,A
A,024,7000T,01PP,GWHR,2011,1644,0,A
A,024,7000T,01PP,GWHR,2012,2432,0,A
A,024,7000T,01PP,GWHR,2013,3449,0,A
A,024,7000T,01PP,GWHR,2014,4403,0,A
A,024,7000T,01PP,GWHR,2015,4530,0,A
A,024,7000T,01PP,GWHR,2016,4501,0,A
A,024,7000T,01PP,GWHR,2017,2977.85,0,A
A,024,7000T,01PP,GWHR,2018,2909.668,0,A
A,024,7000T,01PP,GWHR,2019,2884.82,0,A
A,024,7000T,01SBF,GWHR,2014,36,0,A
A,024,7000T,01SBF,GWHR,2015,42,0,A
A,024,7000T,01SBF,GWHR,2016,45,0,A
A,024,7000T,01SBF,GWHR,2017,48,0,A
A,024,7000T,01SBF,GWHR,2018,52,0,A
A,024,7000T,01SBF,GWHR,2019,55,0,A
A,028,7000T,01DL,GWHR,2000,111,0,E
A,028,7000T,01DL,GWHR,2001,132,0,E
A,028,7000T,01DL,GWHR,2002,149,0,E
A,028,7000T,01DL,GWHR,2003,164,0,E
A,028,7000T,01DL,GWHR,2004,177,0,E
A,028,7000T,01DL,GWHR,2005,196,0,E
A,028,7000T,01DL,GWHR,2006,196,0,E
A,028,7000T,01DL,GWHR,2007,203.4,0,E
A,028,7000T,01DL,GWHR,2008,212,0,E
A,028,7000T,01DL,GWHR,2009,227.4,0,E
A,028,7000T,01DL,GWHR,2010,227.5,0,E
A,028,7000T,01DL,GWHR,2011,227,0,E
A,028,7000T,01DL,GWHR,2012,226,0,E
A,028,7000T,01DL,GWHR,2013,226,0,E
A,028,7000T,01DL,GWHR,2014,231,0,E
A,028,7000T,01DL,GWHR,2015,233,0,E
A,028,7000T,01DL,GWHR,2016,236,0,E
A,028,7000T,01DL,GWHR,2017,236,0,E
A,028,7000T,01DL,GWHR,2018,239.42,0,E
A,028,7000T,01DL,GWHR,2019,239.4,0,E
A,028,7000T,01RF,GWHR,2000,39,0,E
A,028,7000T,01RF,GWHR,2001,39,0,E
A,028,7000T,01RF,GWHR,2002,42,0,E
A,028,7000T,01RF,GWHR,2003,47,0,E
A,028,7000T,01RF,GWHR,2004,44,0,E
A,028,7000T,01RF,GWHR,2005,47,0,E
A,028,7000T,01RF,GWHR,2006,62,0,E
A,028,7000T,01RF,GWHR,2007,82,0,E
A,028,7000T,01RF,GWHR,2008,84,0,E
A,028,7000T,01RF,GWHR,2009,100,0,E
A,028,7000T,01RF,GWHR,2010,102,0,E
A,028,7000T,01RF,GWHR,2011,102,0,E
A,028,7000T,01RF,GWHR,2012,104,0,E
A,028,7000T,01RF,GWHR,2013,104,0,E
A,028,7000T,01RF,GWHR,2014,105,0,E
A,028,7000T,01RF,GWHR,2015,107,0,E
A,028,7000T,01RF,GWHR,2016,108,0,E
A,028,7000T,01RF,GWHR,2017,108,0,E
A,028,7000T,01RF,GWHR,2018,109.565,0,E
A,028,7000T,01RF,GWHR,2019,109.6,0,E
A,031,7000T,01DL,GWHR,2006,0,0,A
A,031,7000T,01DL,GWHR,2007,17,0,A
A,031,7000T,01DL,GWHR,2008,24,0,A
A,031,7000T,01DL,GWHR,2009,17,0,A
A,031,7000T,01DL,GWHR,2010,21,0,A
A,031,7000T,01DL,GWHR,2011,18,0,A
A,031,7000T,01DL,GWHR,2012,36,0,A
A,031,7000T,01DL,GWHR,2013,40.2,0,A
A,031,7000T,01DL,GWHR,2014,48.9,0,A
A,031,7000T,01DL,GWHR,2015,18.4,0,A
A,031,7000T,01DL,GWHR,2016,35.8,0,A
A,031,7000T,01DL,GWHR,2017,40.2,0,A
A,031,7000T,01DL,GWHR,2018,48.9,0,A
A,031,7000T,01DL,GWHR,2019,53.4,0,A
A,031,7000T,01NG,GWHR,2000,3711,0,A
A,031,7000T,01NG,GWHR,2001,11266,0,A
A,031,7000T,01NG,GWHR,2002,10889,0,A
A,031,7000T,01NG,GWHR,2003,11219,0,A
A,031,7000T,01NG,GWHR,2004,12841,0,A
A,031,7000T,01NG,GWHR,2005,13991,0,A
A,031,7000T,01NG,GWHR,2006,15915,0,A
A,031,7000T,01NG,GWHR,2007,15491,0,A
A,031,7000T,01NG,GWHR,2008,17690,0,A
A,031,7000T,01NG,GWHR,2009,16058,0,A
A,031,7000T,01NG,GWHR,2010,15224,0,A
A,031,7000T,01NG,GWHR,2011,17272,0,A
A,031,7000T,01NG,GWHR,2012,20645,0,A
A,031,7000T,01NG,GWHR,2013,21651.5,0,A
A,031,7000T,01NG,GWHR,2014,23211.9,0,A
A,031,7000T,01NG,GWHR,2015,21252,0,A
A,031,7000T,01NG,GWHR,2016,20169.9,0,A
A,031,7000T,01NG,GWHR,2017,21020.2,0,A
A,031,7000T,01NG,GWHR,2018,23128.1,0,A
A,031,7000T,01NG,GWHR,2019,24109.2,0,A
A,031,7000T,01NRW,GWHR,2013,85.15,0,A
A,031,7000T,01NRW,GWHR,2014,81.1,0,A
A,031,7000T,01NRW,GWHR,2015,90.9,0,A
A,031,7000T,01NRW,GWHR,2016,87.25,0,A
A,031,7000T,01NRW,GWHR,2017,85.15,0,A
A,031,7000T,01NRW,GWHR,2018,81.1,0,A
A,031,7000T,01NRW,GWHR,2019,97.95,0,A
A,031,7000T,01PP,GWHR,2008,0,0,A
A,031,7000T,01PP,GWHR,2016,30.4,0,A
A,031,7000T,01PP,GWHR,2017,0.2,0,A
A,031,7000T,01RF,GWHR,2000,13454,0,A
A,031,7000T,01RF,GWHR,2001,6403,0,A
A,031,7000T,01RF,GWHR,2002,5792,0,A
A,031,7000T,01RF,GWHR,2003,7598,0,A
A,031,7000T,01RF,GWHR,2004,6147,0,A
A,031,7000T,01RF,GWHR,2005,5872,0,A
A,031,7000T,01RF,GWHR,2006,6110,0,A
A,031,7000T,01RF,GWHR,2007,3975,0,A
A,031,7000T,01RF,GWHR,2008,1697,0,A
A,031,7000T,01RF,GWHR,2009,483,0,A
A,031,7000T,01RF,GWHR,2010,18,0,A
A,031,7000T,01RF,GWHR,2011,328,0,A
A,031,7000T,01RF,GWHR,2012,486,0,A
A,031,7000T,01RF,GWHR,2013,1,0,A
A,031,7000T,01RF,GWHR,2015,1589.5,0,A
A,031,7000T,01RF,GWHR,2016,2524.9,0,A
A,031,7000T,01RF,GWHR,2017,1284.3,0,A
A,031,7000T,01RF,GWHR,2018,0,0,A
A,031,7000T,01RF,GWHR,2019,0,0,A
A,031,7000T,01RW,GWHR,2013,85.15,0,A
A,031,7000T,01RW,GWHR,2014,81.1,0,A
A,031,7000T,01RW,GWHR,2015,90.9,0,A
A,031,7000T,01RW,GWHR,2016,87.25,0,A
A,031,7000T,01RW,GWHR,2017,85.15,0,A
A,031,7000T,01RW,GWHR,2018,81.1,0,A
A,031,7000T,01RW,GWHR,2019,97.95,0,A
A,032,7000T,01CL,GWHR,2000,1323,0,A
A,032,7000T,01CL,GWHR,2001,762,0,A
A,032,7000T,01CL,GWHR,2002,190,0,A
A,032,7000T,01CL,GWHR,2003,224,0,A
A,032,7000T,01CL,GWHR,2004,953,0,A
A,032,7000T,01CL,GWHR,2005,1583,0,A
A,032,7000T,01CL,GWHR,2006,1143,0,A
A,032,7000T,01CL,GWHR,2007,1531,0,A
A,032,7000T,01CL,GWHR,2008,1104,0,A
A,032,7000T,01CL,GWHR,2009,1152,0,A
A,032,7000T,01CL,GWHR,2010,2241,0,A
A,032,7000T,01CL,GWHR,2011,2831,0,A
A,032,7000T,01CL,GWHR,2012,3305,0,A
A,032,7000T,01CL,GWHR,2013,2527,0,E
A,032,7000T,01CL,GWHR,2014,2816,0,E
A,032,7000T,01CL,GWHR,2015,2026,0,A
A,032,7000T,01CL,GWHR,2016,1538,0,A
A,032,7000T,01CL,GWHR,2017,1412,0,A
A,032,7000T,01CL,GWHR,2018,2357,0,E
A,032,7000T,01CL,GWHR,2019,862,0,E
A,032,7000T,01CL,GWHR,2020,1284.988,0,A
A,032,7000T,01DL,GWHR,2013,8894,0,A
A,032,7000T,01DL,GWHR,2014,6127,0,A
A,032,7000T,01DL,GWHR,2015,7619,0,A
A,032,7000T,01DL,GWHR,2016,8219,0,A
A,032,7000T,01DL,GWHR,2017,4849,0,A
A,032,7000T,01DL,GWHR,2018,4165,0,E
A,032,7000T,01DL,GWHR,2019,2111,0,E
A,032,7000T,01DL,GWHR,2020,3789.368,0,A
A,032,7000T,01LBF,GWHR,2013,2,0,A
A,032,7000T,01LBF,GWHR,2014,1,0,A
A,032,7000T,01LBF,GWHR,2015,0,0,A
A,032,7000T,01LBF,GWHR,2016,1,0,A
A,032,7000T,01LBF,GWHR,2017,0,0,A
A,032,7000T,01LBF,GWHR,2018,0,0,A
A,032,7000T,01LBF,GWHR,2019,0,0,A
A,032,7000T,01MG,GWHR,2000,458,0,A
A,032,7000T,01MG,GWHR,2001,600,0,A
A,032,7000T,01MG,GWHR,2002,621,0,A
A,032,7000T,01MG,GWHR,2003,713,0,A
A,032,7000T,01MG,GWHR,2004,725,0,A
A,032,7000T,01MG,GWHR,2005,597,0,A
A,032,7000T,01MG,GWHR,2006,851,0,A
A,032,7000T,01MG,GWHR,2007,810,0,A
A,032,7000T,01MG,GWHR,2008,833,0,A
A,032,7000T,01MG,GWHR,2009,603,0,A
A,032,7000T,01MG,GWHR,2010,772,0,A
A,032,7000T,01MG,GWHR,2011,843,0,A
A,032,7000T,01MG,GWHR,2012,656,0,A
A,032,7000T,01MG,GWHR,2013,889,0,E
A,032,7000T,01MG,GWHR,2014,874,0,A
A,032,7000T,01MG,GWHR,2015,801,0,A
A,032,7000T,01MG,GWHR,2016,658,0,A
A,032,7000T,01MG,GWHR,2017,737,0,A
A,032,7000T,01MG,GWHR,2018,340,0,A
A,032,7000T,01MG,GWHR,2019,356,0,E
A,032,7000T,01MG,GWHR,2020,688.257,0,A
A,032,7000T,01NG,GWHR,2000,48810,0,A
A,032,7000T,01NG,GWHR,2001,43181,0,A
A,032,7000T,01NG,GWHR,2002,40835,0,A
A,032,7000T,01NG,GWHR,2003,48140,0,A
A,032,7000T,01NG,GWHR,2004,54902,0,A
A,032,7000T,01NG,GWHR,2005,56629,0,A
A,032,7000T,01NG,GWHR,2006,57591,0,A
A,032,7000T,01NG,GWHR,2007,54788,0,A
A,032,7000T,01NG,GWHR,2008,65932,0,A
A,032,7000T,01NG,GWHR,2009,62459,0,A
A,032,7000T,01NG,GWHR,2010,62609,0,A
A,032,7000T,01NG,GWHR,2011,66200,0,A
A,032,7000T,01NG,GWHR,2012,72325,0,A
A,032,7000T,01NG,GWHR,2013,76539,0,E
A,032,7000T,01NG,GWHR,2014,67529,0,E
A,032,7000T,01NG,GWHR,2015,71367,0,A
A,032,7000T,01NG,GWHR,2016,75697,0,E
A,032,7000T,01NG,GWHR,2017,82597,0,A
A,032,7000T,01NG,GWHR,2018,90162,0,E
A,032,7000T,01NG,GWHR,2019,85627,0,E
A,032,7000T,01NG,GWHR,2020,88241.008,0,A
A,032,7000T,01PP,GWHR,2000,2883,0,A
A,032,7000T,01PP,GWHR,2001,1004,0,A
A,032,7000T,01PP,GWHR,2002,759,0,A
A,032,7000T,01PP,GWHR,2003,1011,0,A
A,032,7000T,01PP,GWHR,2004,4039,0,A
A,032,7000T,01PP,GWHR,2005,5746,0,A
A,032,7000T,01PP,GWHR,2006,8036,0,A
A,032,7000T,01PP,GWHR,2007,10970,0,A
A,032,7000T,01PP,GWHR,2008,14370,0,A
A,032,7000T,01PP,GWHR,2009,14276,0,A
A,032,7000T,01PP,GWHR,2010,16663,0,A
A,032,7000T,01PP,GWHR,2011,19591,0,A
A,032,7000T,01PP,GWHR,2012,20058,0,A
A,032,7000T,01PP,GWHR,2013,345,0,E
A,032,7000T,01PP,GWHR,2014,227,0,E
A,032,7000T,01PP,GWHR,2015,322,0,E
A,032,7000T,01PP,GWHR,2016,218,0,E
A,032,7000T,01PP,GWHR,2017,245,0,E
A,032,7000T,01PP,GWHR,2018,240,0,E
A,032,7000T,01PP,GWHR,2019,250,0,E
A,032,7000T,01PP,GWHR,2020,301.411,0,A
A,032,7000T,01RF,GWHR,2013,9050,0,E
A,032,7000T,01RF,GWHR,2014,11131,0,E
A,032,7000T,01RF,GWHR,2015,11819,0,E
A,032,7000T,01RF,GWHR,2016,10953,0,E
A,032,7000T,01RF,GWHR,2017,5085,0,E
A,032,7000T,01RF,GWHR,2018,3398,0,E
A,032,7000T,01RF,GWHR,2019,1631,0,E
A,032,7000T,01RF,GWHR,2020,2629.184,0,A
A,032,7000T,01SBF,GWHR,2000,673,0,A
A,032,7000T,01SBF,GWHR,2001,623,0,A
A,032,7000T,01SBF,GWHR,2002,868,0,A
A,032,7000T,01SBF,GWHR,2003,1036,0,A
A,032,7000T,01SBF,GWHR,2004,1175,0,A
A,032,7000T,01SBF,GWHR,2005,1287,0,A
A,032,7000T,01SBF,GWHR,2006,1658,0,A
A,032,7000T,01SBF,GWHR,2007,1627,0,A
A,032,7000T,01SBF,GWHR,2008,1576,0,A
A,032,7000T,01SBF,GWHR,2009,1366,0,A
A,032,7000T,01SBF,GWHR,2010,2195,0,A
A,032,7000T,01SBF,GWHR,2011,2127,0,A
A,032,7000T,01SBF,GWHR,2012,2375,0,A
A,032,7000T,01SBF,GWHR,2013,2517,0,E
A,032,7000T,01SBF,GWHR,2014,2120,0,E
A,032,7000T,01SBF,GWHR,2015,2205,0,E
A,032,7000T,01SBF,GWHR,2016,2195,0,E
A,032,7000T,01SBF,GWHR,2017,2332,0,E
A,032,7000T,01SBF,GWHR,2018,2158,0,E
A,032,7000T,01SBF,GWHR,2019,4552,0,E
A,032,7000T,01SBF,GWHR,2020,2264.699,0,E
A,036,7000T,01BI,GWHR,2000,449,0,A
A,036,7000T,01BI,GWHR,2001,712,0,A
A,036,7000T,01BI,GWHR,2002,854,0,A
A,036,7000T,01BI,GWHR,2003,757,0,A
A,036,7000T,01BI,GWHR,2004,741,0,A
A,036,7000T,01BI,GWHR,2005,593,0,A
A,036,7000T,01BI,GWHR,2006,643,0,A
A,036,7000T,01BI,GWHR,2007,637,0,A
A,036,7000T,01BI,GWHR,2008,859,0,A
A,036,7000T,01BI,GWHR,2009,1031,0,A
A,036,7000T,01BI,GWHR,2010,1016,0,A
A,036,7000T,01BI,GWHR,2011,1025,0,A
A,036,7000T,01BI,GWHR,2012,1624,0,A
A,036,7000T,01BI,GWHR,2013,1601,0,A
A,036,7000T,01BI,GWHR,2014,1635,0,A
A,036,7000T,01BI,GWHR,2015,1491,0,A
A,036,7000T,01BI,GWHR,2016,1271,0,A
A,036,7000T,01BI,GWHR,2017,1193,0,A
A,036,7000T,01BI,GWHR,2018,1254,0,A
A,036,7000T,01BI,GWHR,2019,1332,0,A
A,036,7000T,01BI,GWHR,2020,1353.543,0,A
A,036,7000T,01CL,GWHR,2000,75511,0,A
A,036,7000T,01CL,GWHR,2001,70324,0,A
A,036,7000T,01CL,GWHR,2002,65696,0,A
A,036,7000T,01CL,GWHR,2003,45978,0,A
A,036,7000T,01CL,GWHR,2004,49134,0,A
A,036,7000T,01CL,GWHR,2005,47996,0,A
A,036,7000T,01CL,GWHR,2006,50227,0,A
A,036,7000T,01CL,GWHR,2007,49315,0,A
A,036,7000T,01CL,GWHR,2008,48529,0,A
A,036,7000T,01CL,GWHR,2009,46383,0,A
A,036,7000T,01CL,GWHR,2010,78406,0,A
A,036,7000T,01CL,GWHR,2011,74112,0,A
A,036,7000T,01CL,GWHR,2012,73926,0,A
A,036,7000T,01CL,GWHR,2013,70654,0,A
A,036,7000T,01CL,GWHR,2014,67030,0,A
A,036,7000T,01CL,GWHR,2015,64890,0,A
A,036,7000T,01CL,GWHR,2016,66885,0,A
A,036,7000T,01CL,GWHR,2017,68585,0,A
A,036,7000T,01CL,GWHR,2018,71284,0,A
A,036,7000T,01CL,GWHR,2019,72439,0,A
A,036,7000T,01CL,GWHR,2020,65327.777,0,A
A,036,7000T,01CP,GWHR,2000,146,0,A
A,036,7000T,01CP,GWHR,2001,234,0,A
A,036,7000T,01CP,GWHR,2002,243,0,A
A,036,7000T,01CP,GWHR,2003,238,0,A
A,036,7000T,01CP,GWHR,2004,116,0,A
A,036,7000T,01CP,GWHR,2005,127,0,A
A,036,7000T,01CP,GWHR,2006,106,0,A
A,036,7000T,01CP,GWHR,2007,89,0,A
A,036,7000T,01CP,GWHR,2008,82,0,A
A,036,7000T,01CP,GWHR,2009,118,0,A
A,036,7000T,01CP,GWHR,2010,81,0,A
A,036,7000T,01CP,GWHR,2011,80,0,A
A,036,7000T,01CP,GWHR,2012,80,0,A
A,036,7000T,01CP,GWHR,2013,69,0,A
A,036,7000T,01CP,GWHR,2014,67,0,A
A,036,7000T,01CP,GWHR,2015,54,0,A
A,036,7000T,01CP,GWHR,2016,32,0,A
A,036,7000T,01CP,GWHR,2017,12,0,A
A,036,7000T,01CP,GWHR,2018,0,0,A
A,036,7000T,01DL,GWHR,2000,1435,0,A
A,036,7000T,01DL,GWHR,2001,1546,0,A
A,036,7000T,01DL,GWHR,2002,1899,0,A
A,036,7000T,01DL,GWHR,2003,1393,0,A
A,036,7000T,01DL,GWHR,2004,992,0,A
A,036,7000T,01DL,GWHR,2005,2389,0,A
A,036,7000T,01DL,GWHR,2006,2571,0,A
A,036,7000T,01DL,GWHR,2007,2084,0,A
A,036,7000T,01DL,GWHR,2008,3144,0,A
A,036,7000T,01DL,GWHR,2009,2564,0,A
A,036,7000T,01DL,GWHR,2010,4739,0,A
A,036,7000T,01DL,GWHR,2011,4515,0,A
A,036,7000T,01DL,GWHR,2012,2945,0,A
A,036,7000T,01DL,GWHR,2013,4982,0,A
A,036,7000T,01DL,GWHR,2014,3896,0,A
A,036,7000T,01DL,GWHR,2015,5629,0,A
A,036,7000T,01DL,GWHR,2016,4902,0,A
A,036,7000T,01DL,GWHR,2017,4747,0,A
A,036,7000T,01DL,GWHR,2018,4448,0,A
A,036,7000T,01DL,GWHR,2019,4368,0,A
A,036,7000T,01DL,GWHR,2020,4079.842,0,A
A,036,7000T,01LB,GWHR,2000,98522,0,A
A,036,7000T,01LB,GWHR,2001,116163,0,A
